                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.6546,                 1.1535,                 1.4105,                0.61729,                0.58693,                0.60384,                0.32877,                 1.7367,                 1.1518,                 1.4433,              0.0096238,              0.0096238,              0.0096238
                     21,                 1.6791,                 1.1762,                 1.4196,                0.60215,                0.59599,                0.61701,                0.34125,                 1.7225,                  1.145,                 1.4364,               0.009604,               0.009604,               0.009604
                     22,                 1.6353,                 1.1327,                 1.4114,                0.66199,                0.57485,                0.61292,                0.33942,                 1.7357,                 1.1525,                 1.4497,              0.0095842,              0.0095842,              0.0095842
                     23,                 1.6412,                 1.1222,                 1.4043,                0.63608,                0.59827,                0.62279,                0.33673,                 1.7692,                 1.1257,                 1.4603,              0.0095644,              0.0095644,              0.0095644
                     24,                 1.6326,                  1.111,                   1.39,                0.60707,                0.57651,                0.59623,                0.33362,                 1.7251,                 1.1725,                 1.4316,              0.0095446,              0.0095446,              0.0095446
                     25,                 1.6446,                 1.1267,                 1.3876,                0.63073,                0.59878,                0.62558,                0.34647,                 1.7218,                 1.1056,                 1.4457,              0.0095248,              0.0095248,              0.0095248
                     26,                 1.6565,                 1.1326,                 1.3962,                0.60218,                0.58847,                0.61784,                0.33914,                 1.7208,                 1.1439,                 1.4355,               0.009505,               0.009505,               0.009505
                     27,                 1.6162,                 1.0929,                  1.387,                0.63881,                0.59169,                 0.6173,                0.34175,                   1.73,                  1.132,                 1.4425,              0.0094852,              0.0094852,              0.0094852
                     28,                 1.6659,                 1.1229,                 1.3998,                0.68638,                0.54744,                0.61742,                0.34124,                 1.7322,                 1.1214,                 1.4351,              0.0094654,              0.0094654,              0.0094654
                     29,                 1.6111,                 1.0989,                 1.3852,                0.62324,                0.60336,                0.62269,                0.34658,                 1.7266,                  1.088,                 1.4455,              0.0094456,              0.0094456,              0.0094456
                     30,                 1.6348,                 1.1056,                 1.3892,                0.59568,                0.61113,                0.61891,                 0.3436,                 1.7269,                 1.1259,                 1.4189,              0.0094258,              0.0094258,              0.0094258
                     31,                 1.6197,                 1.0807,                 1.3899,                0.61421,                  0.586,                0.61216,                0.34063,                 1.7265,                 1.1506,                 1.4363,               0.009406,               0.009406,               0.009406
                     32,                 1.6222,                 1.0816,                 1.3935,                0.63329,                0.59455,                0.61953,                0.34368,                 1.7089,                 1.1022,                 1.4228,              0.0093862,              0.0093862,              0.0093862
                     33,                 1.6338,                 1.0879,                  1.379,                0.63651,                0.60034,                 0.6262,                  0.346,                 1.7172,                 1.0846,                 1.4328,              0.0093664,              0.0093664,              0.0093664
                     34,                 1.6054,                 1.0601,                 1.3878,                0.61615,                0.59249,                0.61405,                0.33582,                 1.7308,                 1.1053,                 1.4518,              0.0093466,              0.0093466,              0.0093466
                     35,                 1.6345,                 1.0776,                 1.3872,                 0.6376,                0.59977,                0.61655,                0.34547,                 1.7234,                  1.107,                 1.4296,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.6276,                 1.0843,                 1.4001,                0.60744,                0.60995,                 0.6207,                0.34181,                 1.7121,                 1.1082,                 1.4449,               0.009307,               0.009307,               0.009307
                     37,                 1.6114,                 1.0823,                 1.3885,                0.62657,                0.60994,                0.63221,                0.34653,                 1.7156,                 1.0756,                 1.4395,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.6049,                 1.0602,                 1.3739,                0.63459,                0.60403,                 0.6354,                0.35435,                 1.7102,                 1.0713,                 1.4311,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.6111,                 1.0721,                 1.3891,                0.60759,                0.61246,                0.62712,                0.34838,                 1.7151,                 1.0616,                 1.4372,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.6322,                  1.064,                  1.395,                0.62871,                0.61475,                0.63503,                0.35259,                 1.7248,                 1.0564,                 1.4436,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.5908,                 1.0517,                 1.3746,                0.62695,                0.61504,                0.62974,                0.35028,                 1.7012,                 1.0687,                 1.4225,               0.009208,               0.009208,               0.009208
                     42,                 1.6011,                 1.0539,                  1.387,                0.60821,                0.62075,                0.63121,                0.35065,                 1.7093,                 1.0534,                 1.4373,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.5994,                 1.0362,                 1.3812,                0.63449,                0.59512,                0.62397,                0.34441,                  1.713,                 1.0707,                  1.426,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.6025,                 1.0581,                 1.3896,                0.59573,                0.62024,                0.62804,                0.34399,                 1.7194,                 1.0681,                  1.435,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.6133,                 1.0446,                 1.3715,                0.66173,                 0.6068,                0.62748,                0.35244,                 1.7104,                 1.0899,                 1.4373,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.5901,                 1.0445,                 1.3813,                0.61101,                0.61674,                0.63054,                 0.3482,                 1.7177,                 1.0724,                 1.4438,               0.009109,               0.009109,               0.009109
                     47,                  1.575,                 1.0208,                 1.3803,                0.64087,                0.60867,                0.62959,                0.35219,                 1.7135,                 1.0465,                  1.434,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.6088,                  1.039,                 1.3849,                0.63817,                0.59783,                0.62088,                0.34569,                 1.7063,                 1.0939,                 1.4221,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.5763,                 1.0195,                 1.3801,                0.62261,                0.62049,                0.63824,                0.34925,                 1.7051,                 1.0608,                 1.4444,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.5885,                 1.0289,                 1.3723,                0.65256,                0.61207,                0.64121,                0.35555,                 1.7049,                 1.0287,                 1.4367,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.5889,                 1.0234,                 1.3716,                0.62433,                 0.6276,                0.63828,                 0.3534,                 1.7148,                 1.0431,                 1.4283,                0.00901,                0.00901,                0.00901
                     52,                 1.5714,                 1.0009,                 1.3669,                0.64458,                 0.6049,                0.63103,                0.35046,                 1.7119,                 1.0694,                  1.437,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.5641,                0.98588,                 1.3576,                0.63534,                0.62119,                0.63685,                0.34869,                 1.7127,                 1.0415,                 1.4293,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.5843,                 1.0212,                 1.3723,                0.63552,                0.61248,                0.63343,                0.35279,                 1.7086,                 1.0443,                 1.4369,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.5738,                 1.0147,                  1.366,                0.63604,                0.62272,                0.64487,                0.35607,                  1.712,                 1.0273,                 1.4329,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.5877,                 1.0121,                 1.3638,                0.63963,                0.62694,                0.64214,                0.35382,                 1.7193,                 1.0359,                 1.4299,               0.008911,               0.008911,               0.008911
                     57,                 1.5946,                  1.018,                 1.3698,                0.68678,                0.60316,                0.64341,                 0.3558,                 1.7016,                 1.0389,                 1.4215,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.5659,                0.98725,                 1.3598,                0.60649,                0.62639,                0.63184,                0.34978,                 1.7189,                 1.0543,                 1.4338,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.5687,                 1.0125,                 1.3598,                0.64401,                0.62159,                0.63623,                0.35313,                 1.7033,                 1.0622,                 1.4209,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.5535,                0.99574,                  1.355,                0.62442,                0.63032,                  0.643,                0.35648,                 1.7069,                 1.0239,                 1.4426,              0.0088318,              0.0088318,              0.0088318
                     61,                  1.585,                 1.0095,                 1.3598,                0.64205,                0.61374,                0.63596,                0.35286,                 1.6981,                 1.0398,                 1.4211,               0.008812,               0.008812,               0.008812
                     62,                 1.5608,                0.98782,                 1.3432,                0.64847,                0.62318,                0.63627,                0.35448,                 1.6964,                  1.017,                  1.433,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.5699,                0.99565,                 1.3676,                0.63969,                0.61302,                0.63288,                0.35081,                 1.7064,                 1.0614,                 1.4432,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.5596,                0.98166,                 1.3588,                 0.6599,                0.62038,                0.63884,                0.35384,                 1.7127,                  1.042,                 1.4368,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.5689,                 1.0004,                 1.3612,                0.65547,                0.61715,                0.63993,                0.35289,                 1.7129,                 1.0319,                 1.4418,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.5542,                0.99284,                 1.3652,                0.64956,                0.61768,                0.63908,                0.35493,                  1.719,                 1.0274,                 1.4388,               0.008713,               0.008713,               0.008713
                     67,                 1.5706,                0.99541,                 1.3456,                0.61662,                0.62225,                0.62551,                0.34689,                 1.7077,                 1.0595,                  1.443,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.5697,                0.99878,                 1.3555,                0.63974,                0.62165,                0.64071,                0.35694,                 1.7099,                 1.0209,                 1.4184,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.5821,                  1.001,                  1.351,                0.65127,                0.61847,                0.63635,                0.35731,                 1.7086,                 1.0409,                 1.4232,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.5661,                0.98117,                 1.3653,                0.66101,                 0.6217,                0.64437,                0.35663,                  1.716,                 1.0245,                 1.4251,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.5771,                0.99877,                 1.3607,                 0.6618,                0.62312,                0.64252,                0.35625,                 1.7113,                 1.0369,                 1.4445,               0.008614,               0.008614,               0.008614
                     72,                 1.5491,                0.95955,                 1.3498,                 0.6633,                0.61989,                0.64317,                0.35946,                 1.7168,                 1.0096,                 1.4304,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.5552,                0.97195,                 1.3501,                0.65386,                0.60639,                0.63213,                0.34959,                 1.7137,                 1.0285,                 1.4399,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.5571,                0.98912,                 1.3561,                0.67485,                0.61547,                0.64224,                0.35481,                 1.7178,                  1.025,                 1.4366,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.5696,                0.97635,                 1.3572,                0.67862,                 0.6186,                0.63618,                0.35474,                 1.7087,                 1.0379,                 1.4331,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.5399,                0.96818,                 1.3453,                0.63596,                0.63792,                 0.6457,                0.36066,                  1.696,                 1.0163,                 1.4184,               0.008515,               0.008515,               0.008515
                     77,                  1.551,                 0.9657,                 1.3473,                0.66948,                0.63589,                0.64693,                0.36169,                 1.7107,                 1.0123,                  1.424,              0.0084952,              0.0084952,              0.0084952
                     78,                  1.551,                0.97277,                 1.3507,                0.64844,                0.63001,                0.64864,                0.35992,                 1.7067,                 1.0099,                 1.4314,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.5503,                0.96882,                 1.3317,                0.66085,                0.63126,                0.64502,                 0.3593,                 1.7202,                 1.0279,                 1.4276,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.5449,                0.97166,                 1.3529,                0.64541,                0.63495,                0.64613,                0.36008,                 1.7099,                 1.0168,                 1.4299,              0.0084358,              0.0084358,              0.0084358
                     81,                  1.573,                0.97564,                  1.355,                0.64303,                0.61971,                0.63883,                0.35291,                 1.7309,                 1.0293,                 1.4375,               0.008416,               0.008416,               0.008416
                     82,                 1.5185,                 0.9577,                 1.3386,                0.62293,                0.63251,                0.63997,                0.35626,                 1.7084,                 1.0204,                 1.4343,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.5307,                0.93843,                 1.3411,                0.66708,                0.62413,                0.63882,                0.35731,                 1.7178,                  1.021,                 1.4347,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.5541,                0.95488,                 1.3362,                0.67083,                0.63104,                0.64496,                0.35792,                 1.7227,                 1.0086,                 1.4434,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.5419,                0.97568,                 1.3477,                0.64112,                0.62267,                 0.6455,                0.35922,                 1.7061,                  1.006,                 1.4319,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.5483,                0.96371,                 1.3432,                0.65345,                0.63104,                0.64427,                0.35769,                  1.719,                 1.0181,                 1.4366,               0.008317,               0.008317,               0.008317
                     87,                 1.5375,                0.93752,                   1.33,                0.67939,                0.62749,                0.64863,                0.36158,                 1.7222,                 0.9974,                 1.4438,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.5444,                0.94586,                 1.3378,                0.63349,                0.62334,                0.63918,                0.35701,                 1.7092,                 1.0184,                 1.4293,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.5335,                0.95596,                 1.3444,                0.63463,                0.64662,                0.64985,                0.35582,                 1.7164,                 1.0135,                  1.432,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.5504,                   0.96,                 1.3401,                0.66029,                 0.6229,                0.64096,                0.35811,                 1.7106,                 1.0178,                 1.4259,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.5489,                0.95531,                 1.3428,                0.66656,                0.63631,                0.65034,                0.36119,                 1.7111,                0.99422,                 1.4343,               0.008218,               0.008218,               0.008218
                     92,                 1.5368,                0.95024,                 1.3338,                0.68016,                0.62117,                0.64707,                0.35804,                 1.7358,                 1.0079,                 1.4521,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.5521,                0.95371,                 1.3485,                0.67231,                0.62019,                0.63867,                0.35156,                 1.7327,                 1.0273,                 1.4423,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.5364,                0.94093,                 1.3239,                0.67018,                0.64108,                 0.6475,                 0.3575,                 1.7217,                 1.0102,                 1.4363,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.5286,                0.93876,                 1.3328,                0.67764,                 0.6229,                 0.6431,                0.35764,                 1.7076,                 1.0122,                 1.4246,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.5138,                 0.9264,                 1.3218,                0.65096,                0.63816,                0.64791,                0.36371,                 1.7178,                 1.0048,                 1.4302,               0.008119,               0.008119,               0.008119
                     97,                 1.5061,                0.91984,                 1.3196,                0.64643,                 0.6337,                0.64285,                0.35389,                 1.7165,                 1.0108,                 1.4356,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.5406,                0.97072,                 1.3395,                0.65183,                0.63626,                0.64423,                0.35481,                  1.732,                 1.0261,                  1.433,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.5131,                  0.926,                 1.3419,                0.66645,                0.63551,                0.65106,                0.36125,                  1.711,                0.99493,                 1.4341,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.5272,                0.93327,                 1.3316,                0.67223,                0.62919,                0.64099,                0.35477,                 1.7258,                 1.0131,                 1.4414,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.5125,                0.92135,                 1.3265,                0.67331,                0.63649,                 0.6449,                0.35848,                 1.7131,                 1.0252,                 1.4428,                0.00802,                0.00802,                0.00802
                    102,                 1.5402,                0.93519,                 1.3357,                0.65247,                0.64321,                0.64915,                0.35908,                   1.72,                 1.0039,                 1.4311,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.5209,                0.93187,                 1.3334,                0.65556,                0.63331,                0.64944,                0.35874,                 1.7201,                 1.0033,                 1.4428,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.4967,                0.91984,                  1.314,                0.67218,                0.64031,                0.65129,                0.35778,                 1.7303,                 1.0021,                 1.4426,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.5191,                0.93651,                  1.326,                0.66623,                0.61302,                0.63981,                0.35397,                 1.7316,                 1.0094,                 1.4561,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.5184,                0.93131,                 1.3293,                0.67539,                0.62039,                0.64696,                 0.3574,                  1.729,                 1.0031,                 1.4529,               0.007921,               0.007921,               0.007921
                    107,                 1.5212,                0.94629,                 1.3309,                0.65798,                0.62673,                0.65004,                0.35866,                  1.732,                 1.0157,                 1.4311,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.4995,                0.91541,                 1.3104,                0.66971,                0.64802,                0.65258,                0.36194,                 1.7217,                 1.0045,                  1.438,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.5191,                0.94204,                  1.329,                0.64868,                  0.633,                0.64747,                0.35475,                 1.7324,                  1.007,                 1.4526,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.5312,                0.92297,                 1.3229,                0.67662,                0.63008,                0.64332,                0.35786,                 1.7261,                 1.0163,                 1.4364,              0.0078418,              0.0078418,              0.0078418
                    111,                  1.518,                0.92209,                 1.3174,                0.66517,                0.63374,                0.64776,                0.35506,                 1.7501,                0.99922,                 1.4414,               0.007822,               0.007822,               0.007822
                    112,                 1.5088,                0.91761,                 1.3145,                0.65867,                0.63941,                0.64758,                0.35635,                 1.7325,                  1.016,                 1.4393,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.5137,                0.91905,                 1.3203,                0.68484,                0.63152,                0.64507,                0.35528,                 1.7297,                 1.0238,                 1.4414,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.5068,                0.92139,                 1.3111,                0.68327,                0.63673,                0.64779,                0.35689,                 1.7298,                  1.002,                 1.4492,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.5233,                0.92847,                 1.3214,                0.65602,                0.63845,                0.64542,                0.36083,                 1.7266,                 1.0079,                  1.443,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.5011,                0.93076,                 1.3175,                0.64718,                0.63868,                0.64442,                 0.3601,                 1.7153,                  1.001,                 1.4472,               0.007723,               0.007723,               0.007723
                    117,                  1.511,                0.90479,                  1.317,                0.66666,                0.63367,                  0.649,                0.35801,                 1.7257,                 1.0032,                 1.4335,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.4982,                0.90152,                  1.303,                0.65489,                0.64289,                0.64228,                0.35593,                 1.7297,                 1.0248,                 1.4409,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.5083,                0.92703,                 1.3176,                0.65872,                0.63376,                0.64834,                0.35833,                 1.7329,                 1.0003,                 1.4467,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.5008,                0.91795,                 1.3233,                0.65977,                0.64255,                0.64344,                0.35814,                 1.7318,                 1.0113,                 1.4375,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.4987,                0.90653,                 1.3085,                  0.657,                 0.6388,                0.64982,                0.35905,                 1.7332,                 1.0007,                 1.4428,               0.007624,               0.007624,               0.007624
                    122,                 1.4982,                0.89619,                  1.309,                0.67867,                0.62759,                0.64348,                 0.3561,                 1.7421,                 1.0175,                 1.4496,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.4977,                0.91022,                 1.3177,                0.67166,                0.63718,                0.65075,                0.35951,                 1.7309,                0.99572,                 1.4527,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.5058,                0.92527,                 1.3092,                0.64965,                0.63784,                 0.6505,                0.36226,                 1.7189,                 0.9913,                 1.4437,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.5165,                0.92524,                 1.3184,                0.66617,                0.64538,                0.65346,                0.36136,                 1.7446,                0.99727,                 1.4449,              0.0075448,              0.0075448,              0.0075448
                    126,                  1.503,                0.89973,                 1.3137,                0.65484,                0.64244,                0.64524,                 0.3598,                 1.7211,                 1.0139,                 1.4401,               0.007525,               0.007525,               0.007525
                    127,                 1.4941,                0.90878,                 1.3197,                0.66453,                0.64039,                0.65087,                0.36143,                 1.7241,                0.98865,                 1.4371,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.5013,                0.89416,                 1.3188,                0.67415,                0.63104,                0.65106,                0.35907,                 1.7345,                  1.005,                 1.4437,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.4914,                 0.8987,                 1.3041,                0.65061,                0.64774,                0.64887,                0.35982,                 1.7326,                 1.0123,                 1.4516,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.4981,                0.90205,                 1.3177,                0.66615,                0.63891,                0.64832,                 0.3575,                 1.7334,                 1.0019,                 1.4433,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.5104,                0.92028,                 1.3088,                0.65453,                0.65119,                0.65341,                 0.3603,                 1.7224,                0.99583,                 1.4416,               0.007426,               0.007426,               0.007426
                    132,                 1.4954,                0.89655,                 1.3154,                0.66492,                0.63695,                0.64593,                0.35924,                 1.7357,                 1.0048,                 1.4449,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.4802,                0.88446,                 1.3035,                0.67095,                0.63219,                0.65154,                0.36078,                 1.7351,                0.99714,                 1.4492,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.4865,                0.90018,                 1.3092,                0.66698,                0.63654,                0.64785,                 0.3593,                  1.733,                 1.0052,                 1.4593,              0.0073666,              0.0073666,              0.0073666
                    135,                  1.489,                0.89606,                 1.3037,                0.65281,                0.65039,                0.65243,                0.35937,                 1.7322,                0.98932,                 1.4462,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.4656,                0.87787,                 1.2937,                  0.665,                 0.6497,                0.65482,                0.36293,                 1.7376,                0.99855,                 1.4486,               0.007327,               0.007327,               0.007327
                    137,                 1.4756,                0.88932,                 1.2911,                0.64665,                0.65498,                0.65288,                0.36206,                 1.7259,                0.99451,                 1.4376,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.4973,                0.91528,                 1.3148,                0.66223,                0.64616,                0.64623,                0.36007,                 1.7238,                 1.0141,                 1.4433,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.4807,                0.90249,                 1.3089,                0.65897,                  0.647,                   0.65,                0.36289,                 1.7277,                 1.0032,                 1.4506,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.4713,                0.89075,                 1.3001,                0.66006,                0.64988,                0.64572,                 0.3559,                 1.7325,                 1.0108,                 1.4593,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.4776,                0.88863,                 1.3078,                0.67549,                0.63641,                0.64965,                0.36124,                  1.735,                 1.0012,                 1.4531,               0.007228,               0.007228,               0.007228
                    142,                 1.4964,                0.90037,                 1.2984,                0.66485,                0.63957,                0.64597,                0.35826,                 1.7328,                 1.0192,                 1.4404,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.4547,                0.86926,                 1.2966,                0.65891,                0.64437,                0.64948,                0.36022,                 1.7401,                0.99913,                 1.4502,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.4828,                0.90127,                 1.3034,                0.66042,                0.64898,                0.64348,                0.35596,                 1.7418,                 1.0128,                 1.4438,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.4967,                0.88922,                 1.3006,                0.67016,                0.64462,                0.65102,                0.35993,                 1.7332,                 1.0072,                 1.4444,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.5066,                0.90061,                 1.3181,                0.66756,                0.64181,                0.64827,                0.36101,                 1.7415,                 1.0013,                 1.4511,               0.007129,               0.007129,               0.007129
