                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                 1.5377,                 1.0279,                 1.5179,                0.65542,                0.66235,                0.65814,                0.35578,                 1.7767,                  1.133,                 1.7031,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.5461,                 1.0135,                 1.4978,                0.67451,                0.64644,                0.65154,                0.35833,                 1.7851,                 1.1644,                  1.694,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.5163,                 1.0049,                 1.4943,                0.65297,                0.64828,                0.66438,                0.35967,                 1.7682,                 1.1266,                 1.6918,               0.009109,               0.009109,               0.009109
                     47,                  1.512,                0.98671,                 1.4928,                0.67271,                0.64857,                 0.6665,                0.36409,                 1.7941,                  1.115,                 1.7007,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.5407,                  1.005,                 1.4999,                0.65663,                0.64576,                0.64792,                0.35396,                 1.7808,                  1.173,                 1.7089,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.5224,                 1.0042,                 1.5032,                0.64717,                0.66394,                 0.6669,                0.36525,                 1.7664,                 1.1086,                 1.6939,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.5201,                0.99862,                 1.4876,                0.66484,                 0.6545,                0.67272,                0.36587,                 1.7787,                 1.1205,                 1.7122,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.5316,                 1.0102,                 1.4938,                0.65019,                0.65324,                0.65497,                0.35515,                 1.7864,                  1.153,                 1.7061,                0.00901,                0.00901,                0.00901
                     52,                 1.4995,                0.97431,                  1.484,                0.66923,                0.64021,                0.65286,                0.35656,                 1.7856,                 1.1321,                  1.728,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.5019,                0.96619,                 1.4874,                 0.6649,                0.66241,                0.66529,                0.36195,                 1.7861,                 1.1215,                 1.7304,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.5138,                0.99987,                 1.5008,                0.67081,                0.63158,                0.66483,                0.36379,                 1.7883,                  1.106,                  1.719,              0.0089506,              0.0089506,              0.0089506
                     55,                  1.498,                0.98663,                 1.4767,                0.67134,                0.66405,                0.66673,                0.36615,                 1.7743,                 1.1076,                 1.6952,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.5133,                0.98146,                 1.4674,                0.68293,                0.67306,                 0.6688,                 0.3669,                 1.7868,                 1.1133,                 1.7198,               0.008911,               0.008911,               0.008911
                     57,                  1.507,                0.98161,                  1.493,                0.66157,                 0.6561,                 0.6626,                0.35835,                 1.8162,                 1.1048,                 1.7471,              0.0088912,              0.0088912,              0.0088912
                     58,                  1.489,                0.97181,                 1.4917,                0.66689,                0.65638,                0.66198,                0.35981,                 1.7939,                 1.1177,                 1.7425,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.4829,                0.96954,                 1.4799,                0.65551,                 0.6501,                0.65665,                 0.3589,                  1.815,                 1.1326,                 1.7362,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.4674,                0.94311,                  1.467,                0.67681,                0.64134,                0.66077,                0.36273,                 1.8041,                 1.1149,                 1.7268,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.5022,                0.96832,                 1.4675,                 0.6644,                0.62199,                0.66008,                0.35408,                 1.8049,                 1.1194,                 1.7318,               0.008812,               0.008812,               0.008812
                     62,                 1.4721,                0.92935,                 1.4443,                0.66648,                0.65218,                0.65941,                0.36117,                 1.7996,                 1.1211,                 1.7145,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.4774,                0.95155,                 1.4664,                0.65247,                0.66447,                0.65937,                0.36114,                 1.8101,                 1.1188,                 1.7294,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.4641,                0.93618,                 1.4663,                0.67067,                0.65537,                0.66069,                0.35954,                  1.811,                 1.1358,                 1.7534,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.4802,                0.96017,                 1.4744,                0.65932,                0.66451,                 0.6592,                0.36088,                 1.8059,                 1.1167,                 1.7351,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.4707,                0.94237,                 1.4647,                0.66839,                0.66441,                0.66168,                0.36234,                 1.8031,                  1.113,                 1.7327,               0.008713,               0.008713,               0.008713
                     67,                 1.4595,                0.94832,                 1.4531,                0.67665,                 0.6707,                0.65711,                0.35552,                 1.8111,                 1.1717,                 1.7429,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.4752,                0.95757,                 1.4525,                0.67244,                0.66033,                0.66475,                0.35959,                 1.8127,                 1.1241,                 1.7245,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.4828,                0.96183,                 1.4538,                0.64798,                0.65301,                0.66409,                0.36245,                 1.8129,                 1.1224,                 1.7541,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.4641,                 0.9361,                  1.464,                0.66513,                0.66136,                0.66083,                0.35904,                 1.8279,                 1.1091,                 1.7641,              0.0086338,              0.0086338,              0.0086338
                     71,                  1.473,                0.95227,                 1.4695,                 0.6587,                0.66466,                0.65008,                0.35292,                 1.8207,                 1.1624,                 1.7699,               0.008614,               0.008614,               0.008614
                     72,                 1.4496,                0.91682,                 1.4421,                0.66005,                0.67544,                0.66654,                0.36756,                 1.8017,                 1.1032,                 1.7175,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.4607,                0.94204,                 1.4461,                0.66094,                0.63832,                0.66155,                0.35652,                 1.8163,                 1.1144,                 1.7564,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.4588,                 0.9456,                 1.4568,                0.65317,                0.66577,                0.65906,                0.35706,                 1.8214,                 1.1258,                 1.7467,              0.0085546,              0.0085546,              0.0085546
                     75,                  1.467,                0.95514,                 1.4523,                0.65651,                0.66584,                0.65204,                0.35243,                 1.8179,                 1.1329,                 1.7522,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.4238,                0.91279,                  1.437,                0.66762,                0.65978,                0.66127,                0.36373,                 1.8127,                 1.1035,                 1.7638,               0.008515,               0.008515,               0.008515
                     77,                 1.4376,                0.92073,                 1.4535,                0.66434,                0.67015,                0.65702,                0.36026,                 1.8227,                 1.1308,                 1.7827,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.4388,                0.93206,                  1.455,                0.67309,                0.66091,                0.66907,                0.36271,                 1.8139,                 1.0913,                 1.7747,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.4354,                 0.9172,                 1.4359,                0.66842,                0.66206,                0.65356,                0.35495,                   1.83,                 1.1529,                 1.7728,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.4279,                0.91813,                 1.4419,                0.67811,                0.66255,                0.65609,                0.35963,                 1.8257,                 1.1335,                 1.7575,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.4548,                0.90719,                 1.4366,                0.65268,                0.66474,                0.65298,                0.35353,                 1.8451,                 1.1397,                 1.7699,               0.008416,               0.008416,               0.008416
                     82,                  1.415,                0.89463,                 1.4211,                0.65693,                 0.6523,                  0.657,                0.35727,                 1.8354,                 1.1182,                 1.7772,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.4339,                0.89464,                 1.4321,                0.66659,                0.66707,                0.65639,                0.35412,                 1.8414,                 1.1182,                 1.7706,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.4247,                0.91056,                 1.4108,                0.67662,                0.64969,                0.65501,                0.35381,                 1.8433,                 1.1241,                  1.778,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.4344,                0.91648,                 1.4201,                0.67109,                0.65158,                0.66076,                0.35718,                 1.8412,                 1.1236,                 1.7623,              0.0083368,              0.0083368,              0.0083368
                     86,                   1.42,                0.91151,                 1.4235,                0.66615,                0.65885,                0.66383,                0.36111,                  1.834,                 1.1056,                 1.7732,               0.008317,               0.008317,               0.008317
                     87,                 1.4129,                0.87514,                 1.4103,                0.66337,                0.66228,                0.65925,                0.35972,                 1.8444,                 1.1038,                 1.7844,              0.0082972,              0.0082972,              0.0082972
                     88,                  1.429,                0.91241,                 1.4346,                0.66198,                0.64742,                0.65311,                0.35646,                 1.8563,                 1.1362,                 1.8029,              0.0082774,              0.0082774,              0.0082774
                     89,                  1.427,                0.91252,                 1.4239,                0.65471,                0.67209,                0.66468,                0.36212,                 1.8369,                 1.1045,                  1.773,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.4138,                0.90249,                  1.417,                0.65821,                0.67207,                0.65084,                0.35605,                 1.8486,                  1.121,                 1.7834,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.4251,                0.90368,                 1.4163,                0.66626,                0.66139,                0.65739,                0.35568,                  1.851,                 1.1013,                 1.7602,               0.008218,               0.008218,               0.008218
                     92,                 1.4054,                 0.8978,                 1.4023,                  0.693,                0.63742,                0.65188,                0.35059,                 1.8608,                 1.1365,                 1.8037,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.4172,                0.89909,                 1.4208,                  0.668,                0.67034,                0.65718,                0.35513,                 1.8563,                 1.1294,                 1.7929,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.4061,                0.88599,                  1.404,                0.67452,                0.65185,                0.65763,                0.35756,                 1.8597,                 1.1356,                 1.8061,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.3982,                0.88909,                 1.4096,                0.67522,                0.66067,                0.65465,                0.35606,                 1.8444,                 1.1103,                   1.79,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.3702,                0.85519,                 1.3968,                0.67099,                0.65573,                0.65655,                0.35592,                 1.8502,                 1.1202,                 1.7964,               0.008119,               0.008119,               0.008119
                     97,                 1.3827,                 0.8569,                 1.4083,                0.67494,                0.66352,                0.65783,                0.35838,                 1.8514,                  1.122,                 1.8234,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.3983,                0.90573,                 1.4174,                0.66443,                0.65763,                0.65541,                0.35276,                 1.8651,                 1.1298,                 1.8096,              0.0080794,              0.0080794,              0.0080794
