                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.5788,                 1.1189,                 1.5394,                0.63521,                0.62924,                0.64839,                0.35622,                 1.7485,                 1.1945,                 1.6896,              0.0093466,              0.0093466,              0.0093466
                     35,                 1.6035,                  1.129,                 1.5457,                0.67211,                0.59178,                0.63538,                0.34586,                 1.7789,                 1.2234,                 1.6624,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.6163,                 1.1582,                 1.5606,                 0.6012,                0.63949,                 0.6537,                0.35255,                 1.7447,                 1.2033,                 1.6752,               0.009307,               0.009307,               0.009307
                     37,                 1.6244,                 1.1622,                 1.5513,                0.62956,                0.62676,                0.64972,                0.35541,                 1.7395,                 1.1814,                 1.6559,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.5969,                 1.1286,                 1.5422,                0.62944,                0.62864,                0.65149,                0.35065,                 1.7578,                 1.2041,                 1.6881,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.6003,                 1.1358,                 1.5395,                0.63081,                0.61329,                0.63983,                0.35015,                 1.7414,                 1.2008,                 1.6832,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.6004,                 1.1298,                 1.5416,                0.63083,                 0.6211,                0.63864,                0.35449,                 1.7521,                 1.2185,                 1.6795,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.5873,                 1.1194,                   1.54,                0.66417,                0.62185,                0.64365,                0.34819,                 1.7421,                 1.1895,                 1.6878,               0.009208,               0.009208,               0.009208
                     42,                 1.6158,                 1.1461,                 1.5501,                0.61718,                0.64147,                0.64781,                0.35588,                 1.7419,                 1.1781,                 1.6851,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.6008,                 1.1406,                  1.551,                0.64291,                0.62221,                0.64372,                0.35397,                 1.7482,                 1.2039,                 1.6824,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.5917,                 1.1315,                 1.5562,                0.66095,                0.62841,                0.64928,                0.35305,                 1.7557,                 1.1872,                   1.69,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.5927,                 1.1335,                 1.5389,                0.65657,                0.61703,                0.64494,                0.35612,                 1.7399,                 1.2042,                 1.6853,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.5704,                 1.0966,                 1.5288,                0.65453,                0.62968,                0.65418,                0.36072,                 1.7445,                 1.1639,                  1.658,               0.009109,               0.009109,               0.009109
                     47,                  1.597,                 1.1216,                 1.5384,                0.65207,                0.63682,                0.64613,                0.35272,                 1.7535,                 1.1692,                 1.6885,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.5938,                 1.1315,                  1.533,                0.66025,                0.62113,                0.65402,                0.35858,                 1.7412,                 1.1851,                 1.6594,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.6082,                 1.1341,                 1.5355,                0.62861,                0.63935,                0.64763,                0.35073,                 1.7594,                 1.2018,                 1.6743,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.5835,                 1.1053,                  1.533,                0.66331,                0.64889,                0.66166,                 0.3622,                 1.7438,                 1.1589,                 1.6712,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.5838,                   1.09,                 1.5247,                 0.6326,                0.65201,                0.65657,                0.35931,                 1.7427,                 1.1694,                 1.6888,                0.00901,                0.00901,                0.00901
                     52,                 1.5745,                 1.0924,                 1.5276,                0.64361,                0.64056,                0.65554,                0.35565,                 1.7516,                 1.1733,                 1.6809,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.6109,                 1.1285,                 1.5417,                0.65366,                0.63727,                0.65516,                0.35982,                 1.7505,                 1.1923,                 1.6669,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.5408,                 1.0483,                 1.5063,                0.67924,                0.61054,                0.64778,                0.35607,                 1.7644,                 1.1891,                 1.6854,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.5679,                    1.1,                 1.5262,                0.64425,                0.64718,                0.65718,                0.36154,                 1.7542,                  1.159,                 1.6722,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.5332,                 1.0538,                 1.5012,                0.63557,                0.64487,                0.64763,                0.35094,                 1.7703,                 1.2027,                 1.6983,               0.008911,               0.008911,               0.008911
                     57,                 1.5695,                 1.0846,                 1.5333,                0.67189,                0.61689,                0.65574,                 0.3558,                 1.7516,                 1.1827,                 1.6784,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.5676,                 1.0918,                 1.5172,                0.65235,                0.63283,                0.65237,                0.35598,                  1.764,                 1.1692,                 1.6937,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.5664,                 1.0665,                 1.5077,                0.65826,                0.64382,                0.65348,                0.36001,                 1.7647,                 1.1695,                 1.7072,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.5637,                 1.0622,                 1.5281,                0.64951,                0.63757,                0.65293,                0.36062,                 1.7467,                 1.1632,                  1.682,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.5709,                 1.0865,                 1.5088,                 0.6524,                0.64396,                0.65817,                 0.3596,                 1.7509,                 1.1568,                 1.6881,               0.008812,               0.008812,               0.008812
                     62,                 1.5597,                 1.0847,                 1.5222,                0.63999,                0.64475,                0.65575,                0.35942,                  1.753,                 1.1411,                 1.6919,              0.0087922,              0.0087922,              0.0087922
                     63,                  1.566,                 1.0731,                 1.5249,                0.63287,                0.65713,                0.66482,                0.36501,                 1.7597,                 1.1392,                 1.6854,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.5565,                 1.0893,                 1.5148,                0.63532,                0.64783,                0.65342,                0.35676,                 1.7611,                 1.1685,                 1.6759,              0.0087526,              0.0087526,              0.0087526
