                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 1.5018,                0.84887,                  1.186,                0.62269,                0.59775,                0.61167,                0.33955,                 1.6399,                0.85903,                 1.2388,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.4926,                0.83771,                 1.1812,                0.64115,                0.60425,                  0.613,                0.33484,                 1.6618,                0.87727,                 1.2378,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.5057,                0.84713,                 1.1827,                0.64243,                0.59496,                0.61951,                0.34068,                  1.653,                0.87198,                 1.2442,              0.0087328,              0.0087328,              0.0087328
                     66,                  1.489,                 0.8395,                 1.1896,                0.64341,                0.59532,                 0.6127,                0.33617,                 1.6377,                0.87183,                 1.2322,               0.008713,               0.008713,               0.008713
                     67,                 1.4978,                0.84382,                 1.1693,                0.62774,                0.59567,                0.60818,                0.33517,                   1.65,                 0.8827,                   1.24,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.5054,                0.84565,                 1.1808,                0.66127,                0.59682,                0.61563,                0.34115,                 1.6567,                0.86151,                  1.226,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.5164,                 0.8511,                 1.1793,                0.63023,                0.59814,                   0.61,                 0.3362,                 1.6403,                0.87513,                 1.2347,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.4993,                0.83547,                 1.1838,                0.65316,                0.59777,                0.61267,                0.33709,                 1.6707,                 0.8778,                 1.2404,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.5121,                0.85317,                 1.1848,                0.64437,                 0.5974,                0.60645,                0.33495,                 1.6457,                0.89184,                 1.2416,               0.008614,               0.008614,               0.008614
                     72,                 1.4865,                0.81903,                 1.1716,                0.65292,                0.59616,                0.61455,                0.34022,                 1.6513,                0.87056,                 1.2397,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.4874,                0.82644,                 1.1734,                0.65782,                0.60068,                 0.6164,                0.33859,                 1.6555,                0.85893,                  1.242,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.4927,                 0.8323,                 1.1837,                0.64425,                0.60143,                0.61063,                0.33512,                 1.6509,                0.87555,                  1.245,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.4954,                0.82645,                 1.1765,                0.67025,                0.61187,                0.61728,                0.34158,                 1.6409,                0.87787,                 1.2298,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.4793,                 0.8259,                 1.1722,                0.65548,                0.59898,                0.61453,                 0.3384,                 1.6348,                0.85898,                 1.2314,               0.008515,               0.008515,               0.008515
                     77,                 1.4905,                0.82124,                 1.1759,                 0.6486,                0.61474,                0.62161,                0.34343,                 1.6504,                 0.8637,                 1.2335,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.4902,                0.82961,                 1.1784,                0.65862,                0.59913,                0.61775,                0.34322,                 1.6527,                0.85206,                 1.2429,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.4799,                0.82332,                 1.1691,                0.64618,                0.60747,                0.61204,                0.33756,                 1.6498,                0.88009,                 1.2394,              0.0084556,              0.0084556,              0.0084556
                     80,                  1.477,                0.83078,                 1.1744,                0.64978,                0.60468,                0.61801,                0.34229,                 1.6509,                0.86449,                 1.2406,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.5038,                0.83765,                 1.1826,                0.66521,                0.60029,                0.61326,                0.33813,                 1.6664,                0.87641,                 1.2469,               0.008416,               0.008416,               0.008416
                     82,                 1.4623,                 0.8213,                 1.1689,                0.66138,                  0.596,                0.62053,                0.34242,                  1.641,                0.85454,                 1.2288,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.4579,                0.80721,                 1.1678,                0.65335,                0.60547,                0.61481,                 0.3379,                 1.6568,                0.87752,                 1.2468,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.4838,                0.81179,                 1.1686,                0.65489,                0.60146,                0.62259,                0.34331,                 1.6543,                0.84888,                 1.2417,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.4812,                0.82526,                 1.1734,                0.63735,                0.60599,                0.61995,                0.34056,                 1.6363,                0.85555,                 1.2319,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.4763,                0.81737,                 1.1668,                0.65694,                0.60991,                0.62477,                0.34607,                 1.6451,                0.85803,                 1.2498,               0.008317,               0.008317,               0.008317
                     87,                 1.4662,                0.80654,                 1.1584,                0.68012,                0.60358,                0.62873,                0.34668,                 1.6516,                0.84482,                 1.2469,              0.0082972,              0.0082972,              0.0082972
                     88,                   1.47,                0.80502,                  1.165,                0.62424,                0.61552,                0.61985,                0.34244,                 1.6529,                  0.848,                 1.2362,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.4642,                0.81377,                 1.1762,                0.64275,                0.60911,                0.62161,                0.34109,                 1.6587,                0.85249,                 1.2443,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.4791,                0.81175,                 1.1717,                0.65543,                0.59654,                0.61434,                0.33946,                 1.6546,                0.86526,                 1.2417,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.4721,                0.81502,                 1.1663,                0.66411,                0.60826,                0.61849,                0.34509,                 1.6474,                0.84981,                 1.2355,               0.008218,               0.008218,               0.008218
                     92,                 1.4662,                0.80569,                 1.1603,                0.67718,                 0.6051,                0.62294,                0.34651,                 1.6524,                 0.8432,                 1.2444,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.4892,                0.80303,                 1.1779,                0.67261,                0.60313,                0.62069,                0.34091,                 1.6613,                 0.8556,                 1.2453,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.4548,                0.80032,                 1.1568,                0.67875,                0.61117,                 0.6224,                0.34245,                 1.6485,                0.86015,                 1.2493,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.4532,                0.79883,                 1.1562,                0.65185,                0.61603,                0.62156,                0.34364,                 1.6455,                0.85476,                 1.2463,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.4548,                0.79738,                 1.1548,                0.65527,                0.60887,                0.62217,                0.34461,                 1.6403,                0.85291,                 1.2448,               0.008119,               0.008119,               0.008119
                     97,                 1.4323,                0.78596,                 1.1557,                0.66035,                0.61514,                0.61942,                0.34293,                 1.6551,                0.85969,                 1.2501,              0.0080992,              0.0080992,              0.0080992
                     98,                  1.464,                0.81578,                 1.1672,                0.66672,                0.60684,                0.61902,                0.33962,                 1.6589,                0.87144,                 1.2553,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.4473,                0.78357,                 1.1657,                0.67715,                0.61062,                0.62191,                0.34286,                 1.6561,                0.84486,                 1.2455,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.4566,                0.79553,                 1.1576,                 0.6592,                0.60769,                0.61915,                0.34105,                 1.6566,                0.86162,                 1.2511,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.4406,                0.77938,                 1.1532,                0.64918,                0.60642,                0.61389,                0.34049,                 1.6503,                0.86868,                 1.2464,                0.00802,                0.00802,                0.00802
                    102,                 1.4645,                0.79892,                 1.1618,                0.66333,                0.61276,                0.62508,                0.34392,                 1.6496,                0.85936,                 1.2374,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.4613,                0.79915,                 1.1616,                0.66814,                0.61437,                0.61937,                0.33854,                 1.6553,                0.85515,                 1.2539,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.4233,                0.78579,                 1.1539,                 0.6647,                0.61463,                0.62292,                0.34109,                 1.6578,                0.85294,                 1.2465,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.4481,                0.79713,                 1.1597,                0.68284,                0.59293,                0.61659,                0.33759,                 1.6684,                0.86069,                 1.2632,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.4592,                0.80473,                 1.1671,                0.65905,                0.61317,                0.62276,                0.34429,                 1.6602,                0.85599,                  1.257,               0.007921,               0.007921,               0.007921
                    107,                 1.4384,                0.79707,                 1.1589,                0.65856,                0.61094,                0.62574,                0.33826,                 1.6725,                0.84951,                 1.2578,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.4237,                 0.7744,                 1.1479,                0.67215,                0.61485,                 0.6259,                0.34494,                 1.6619,                0.84884,                 1.2563,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.4453,                0.80805,                 1.1635,                0.63419,                0.61702,                0.62518,                0.33991,                 1.6592,                0.84848,                 1.2649,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.4492,                0.79416,                 1.1602,                0.65651,                0.62107,                0.62373,                 0.3413,                 1.6748,                0.86007,                 1.2565,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.4432,                0.78586,                 1.1546,                0.66418,                0.61394,                0.62817,                 0.3433,                 1.6636,                0.84638,                  1.253,               0.007822,               0.007822,               0.007822
                    112,                 1.4401,                0.78014,                 1.1528,                0.65662,                0.61633,                0.62348,                 0.3392,                 1.6698,                0.86077,                 1.2576,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.4402,                0.78927,                 1.1531,                0.67281,                0.61322,                0.62114,                0.34071,                 1.6608,                0.86138,                 1.2585,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.4289,                 0.7816,                 1.1475,                0.67148,                0.60876,                0.61533,                0.33694,                 1.6764,                0.86015,                 1.2662,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.4518,                0.78918,                 1.1546,                0.65915,                0.61219,                 0.6144,                0.34048,                 1.6629,                0.86241,                 1.2644,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.4255,                0.79279,                 1.1503,                0.65297,                0.61048,                0.62237,                0.34061,                 1.6514,                0.84472,                 1.2601,               0.007723,               0.007723,               0.007723
                    117,                 1.4392,                0.77175,                 1.1494,                0.67137,                0.60623,                0.62204,                0.34364,                 1.6569,                0.84527,                 1.2558,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.4256,                0.77495,                  1.145,                0.64961,                0.61878,                0.62104,                0.34274,                 1.6627,                 0.8523,                 1.2542,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.4349,                0.78393,                  1.153,                0.64871,                0.61993,                0.62373,                0.34329,                 1.6589,                0.85524,                 1.2589,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.4279,                0.78299,                 1.1529,                0.66287,                0.60881,                0.61547,                0.34128,                  1.666,                0.85803,                 1.2549,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.4175,                0.77385,                 1.1404,                0.66218,                0.60895,                0.62332,                 0.3426,                 1.6586,                0.84396,                 1.2467,               0.007624,               0.007624,               0.007624
                    122,                 1.4275,                0.77111,                 1.1429,                 0.6683,                0.61441,                0.62086,                0.34353,                 1.6638,                0.85377,                 1.2462,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.4164,                 0.7717,                 1.1476,                0.67871,                0.61682,                0.62535,                0.34425,                 1.6641,                0.84841,                 1.2505,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.4248,                0.78047,                 1.1441,                0.67223,                0.60948,                0.62326,                0.34276,                 1.6692,                0.85508,                 1.2571,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.4416,                0.78453,                 1.1472,                0.66117,                0.60983,                0.62165,                0.34486,                 1.6704,                0.84841,                  1.251,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.4296,                0.76269,                 1.1462,                0.65027,                0.62076,                 0.6243,                0.34697,                 1.6542,                0.84863,                  1.249,               0.007525,               0.007525,               0.007525
                    127,                 1.4201,                0.77449,                 1.1512,                0.66044,                0.62697,                0.62553,                 0.3431,                 1.6647,                0.84261,                 1.2606,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.4271,                0.76126,                 1.1492,                0.65851,                0.61908,                 0.6247,                0.34168,                 1.6563,                0.84984,                 1.2521,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.4009,                 0.7552,                 1.1332,                0.65605,                 0.6265,                0.62494,                0.34284,                 1.6735,                0.84799,                 1.2542,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.4217,                0.77116,                 1.1492,                0.66751,                0.62233,                0.62442,                0.34276,                 1.6598,                0.84478,                  1.255,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.4335,                0.77169,                 1.1372,                0.66677,                0.61165,                0.62716,                0.34273,                 1.6643,                0.84007,                 1.2563,               0.007426,               0.007426,               0.007426
                    132,                 1.4148,                0.76529,                 1.1445,                0.66005,                0.62782,                0.62898,                0.34563,                 1.6592,                0.84307,                 1.2559,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.4106,                0.75147,                 1.1396,                0.65812,                0.62354,                0.62245,                 0.3451,                 1.6607,                0.84579,                 1.2559,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.4149,                0.77465,                 1.1419,                0.66439,                0.61742,                0.62823,                0.34411,                 1.6708,                0.85155,                 1.2551,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.4143,                0.76604,                 1.1383,                0.66145,                0.61494,                 0.6289,                0.34603,                 1.6573,                0.84808,                 1.2605,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.3941,                0.74761,                 1.1376,                0.68049,                0.61746,                0.62733,                0.34674,                 1.6621,                0.85775,                 1.2549,               0.007327,               0.007327,               0.007327
                    137,                 1.3874,                0.75328,                 1.1338,                0.65395,                0.62054,                0.62905,                0.34509,                 1.6608,                0.84452,                 1.2618,              0.0073072,              0.0073072,              0.0073072
