                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                  1.522,                0.93439,                 1.3317,                0.65097,                0.63699,                0.64674,                0.35723,                  1.719,                 1.0079,                 1.4318,               0.009109,               0.009109,               0.009109
                     47,                 1.5129,                0.91625,                 1.3366,                0.66035,                0.63434,                0.65017,                0.35882,                 1.7304,                 1.0096,                  1.431,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.5416,                 0.9376,                 1.3385,                0.66603,                0.63503,                0.64214,                0.35486,                 1.7147,                 1.0324,                 1.4282,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.5154,                 0.9278,                 1.3318,                0.63673,                0.64825,                0.65421,                0.36242,                 1.7211,                0.99404,                 1.4335,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.5277,                 0.9294,                 1.3263,                0.67281,                0.63595,                0.65669,                0.36207,                 1.7301,                0.98983,                 1.4406,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.5246,                0.92835,                 1.3243,                0.66614,                0.63962,                0.65253,                0.36152,                 1.7206,                 1.0119,                 1.4261,                0.00901,                0.00901,                0.00901
                     52,                 1.5075,                 0.9058,                 1.3212,                0.64915,                0.63775,                0.65256,                0.36279,                 1.7214,                0.99631,                  1.432,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.5011,                0.89702,                 1.3181,                0.64745,                 0.6473,                0.65935,                 0.3666,                 1.7152,                0.98865,                 1.4432,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.5165,                 0.9229,                 1.3332,                 0.6459,                0.64563,                0.65962,                0.36652,                 1.7281,                0.97981,                 1.4495,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.5049,                0.91795,                 1.3247,                0.62691,                0.66092,                0.65899,                0.36076,                 1.7508,                 1.0109,                  1.449,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.5216,                0.91005,                 1.3182,                0.67018,                0.64386,                0.65343,                0.36146,                 1.7268,                 1.0074,                  1.435,               0.008911,               0.008911,               0.008911
                     57,                 1.5288,                0.92164,                 1.3199,                0.66376,                0.63924,                0.65661,                 0.3596,                 1.7399,                0.99005,                 1.4288,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.5035,                0.90056,                  1.307,                0.62554,                0.64214,                0.64452,                0.35574,                 1.7256,                 1.0012,                 1.4163,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.5017,                0.91299,                 1.3086,                0.67577,                0.64447,                0.65721,                0.36077,                 1.7568,                 1.0179,                 1.4413,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.4834,                0.89103,                 1.3002,                0.64238,                0.64916,                0.65332,                0.36383,                 1.7353,                0.98651,                   1.43,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.5134,                0.90609,                 1.3082,                0.63684,                0.63978,                0.65401,                0.36134,                 1.7269,                0.99097,                 1.4253,               0.008812,               0.008812,               0.008812
                     62,                 1.4889,                0.89734,                 1.2947,                0.67721,                 0.6327,                0.65649,                0.36188,                 1.7212,                0.97861,                 1.4412,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.4977,                0.89409,                 1.3172,                0.66536,                0.63447,                0.65597,                0.35868,                  1.741,                0.98027,                 1.4614,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.4848,                0.88444,                 1.3087,                0.66544,                0.64271,                0.65761,                0.36263,                 1.7371,                0.98833,                 1.4512,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.4937,                0.90047,                 1.3088,                0.65086,                0.64377,                0.65977,                0.35933,                 1.7413,                0.99725,                 1.4524,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.4814,                0.88834,                 1.3162,                0.66251,                0.64203,                0.64978,                0.35736,                  1.741,                  1.002,                 1.4553,               0.008713,               0.008713,               0.008713
                     67,                 1.4971,                0.89756,                 1.2979,                0.64883,                0.64807,                0.64074,                0.35472,                 1.7452,                 1.0319,                 1.4451,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.4933,                0.89456,                 1.3051,                0.64988,                0.64539,                 0.6503,                0.35534,                 1.7547,                0.99648,                 1.4466,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.4995,                 0.8949,                 1.3033,                0.65145,                0.63567,                0.64598,                0.35371,                 1.7566,                 1.0058,                 1.4641,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.4905,                0.88102,                 1.3114,                0.66741,                0.65456,                0.65717,                0.35755,                 1.7571,                 1.0074,                 1.4469,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.5009,                 0.8836,                 1.3066,                0.66524,                0.64324,                0.64907,                0.35439,                 1.7555,                 1.0225,                 1.4623,               0.008614,               0.008614,               0.008614
                     72,                 1.4687,                0.86311,                  1.289,                0.66267,                0.64442,                 0.6559,                0.36239,                 1.7491,                0.97751,                 1.4303,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.4818,                0.87671,                 1.2947,                0.66119,                0.63496,                0.64482,                0.35459,                 1.7573,                 0.9999,                 1.4588,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.4772,                0.89208,                 1.3041,                0.65576,                0.64262,                0.64804,                0.35472,                 1.7498,                0.99407,                 1.4567,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.4818,                0.87229,                 1.3027,                0.68993,                0.64309,                0.65721,                0.35936,                 1.7575,                 1.0193,                 1.4618,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.4578,                0.87015,                 1.2949,                 0.6743,                0.63231,                0.65152,                0.35816,                 1.7409,                0.99503,                 1.4532,               0.008515,               0.008515,               0.008515
                     77,                 1.4644,                0.86835,                 1.2994,                0.65231,                0.65576,                0.65255,                0.36389,                 1.7544,                0.99735,                 1.4698,              0.0084952,              0.0084952,              0.0084952
                     78,                  1.471,                0.87283,                 1.3011,                0.66588,                0.64569,                0.65769,                0.35992,                 1.7564,                0.98366,                 1.4625,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.4741,                0.87025,                  1.292,                0.67226,                0.64536,                0.64821,                0.35581,                 1.7654,                  1.008,                 1.4644,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.4579,                0.87142,                 1.3001,                0.66689,                0.64714,                0.65233,                0.35863,                 1.7562,                 1.0084,                 1.4583,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.4894,                0.87672,                 1.2982,                0.66483,                0.64092,                0.65323,                 0.3585,                 1.7703,                0.99684,                   1.46,               0.008416,               0.008416,               0.008416
                     82,                 1.4367,                0.85712,                  1.286,                0.65889,                 0.6456,                0.65512,                0.35635,                 1.7594,                0.98446,                 1.4671,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.4434,                0.84302,                 1.2861,                0.66626,                0.64519,                0.64446,                0.35612,                 1.7643,                 1.0095,                 1.4626,              0.0083764,              0.0083764,              0.0083764
                     84,                  1.464,                 0.8527,                 1.2818,                0.67256,                0.63983,                0.65346,                 0.3589,                 1.7803,                0.98444,                   1.49,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.4516,                0.86422,                 1.2887,                 0.6349,                 0.6495,                0.65731,                0.35935,                 1.7581,                0.97967,                   1.46,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.4495,                0.85952,                  1.284,                0.66506,                0.64746,                0.65714,                0.36154,                 1.7593,                0.99516,                 1.4607,               0.008317,               0.008317,               0.008317
                     87,                 1.4503,                 0.8416,                 1.2703,                0.68382,                0.63828,                0.65866,                0.35884,                 1.7634,                0.99266,                 1.4627,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.4561,                 0.8512,                   1.28,                 0.6468,                0.64566,                0.65455,                 0.3599,                 1.7574,                0.98356,                 1.4672,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.4453,                0.85841,                 1.2905,                0.66199,                0.66247,                0.66322,                0.35925,                 1.7562,                0.97613,                 1.4639,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.4561,                 0.8578,                 1.2836,                0.65128,                0.64842,                0.64986,                0.35517,                  1.768,                 1.0065,                 1.4748,              0.0082378,              0.0082378,              0.0082378
                     91,                  1.459,                0.85498,                 1.2857,                0.67735,                0.63844,                0.66046,                0.36076,                 1.7709,                0.98043,                  1.472,               0.008218,               0.008218,               0.008218
                     92,                 1.4405,                0.84939,                 1.2812,                0.66563,                0.64121,                0.64326,                0.35162,                 1.7784,                 1.0058,                 1.4935,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.4571,                0.85293,                 1.2935,                0.67725,                0.64774,                0.65197,                 0.3552,                 1.7734,                0.99657,                 1.4762,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.4363,                 0.8381,                 1.2639,                0.67156,                0.64712,                0.65131,                0.35815,                 1.7767,                 0.9984,                 1.4834,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.4355,                 0.8428,                 1.2775,                0.66113,                0.65833,                0.65637,                0.35872,                  1.764,                0.98342,                 1.4741,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.4156,                0.82431,                 1.2643,                 0.6443,                0.64669,                0.65346,                0.35667,                 1.7678,                0.98752,                 1.4708,               0.008119,               0.008119,               0.008119
                     97,                   1.41,                0.82197,                 1.2649,                0.67024,                0.64273,                0.65347,                0.35752,                 1.7675,                 0.9961,                 1.4861,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.4368,                0.86229,                  1.275,                  0.647,                0.63131,                0.63318,                0.34718,                 1.7717,                 1.0405,                 1.4705,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.4223,                0.82892,                 1.2852,                0.67007,                 0.6485,                0.65367,                 0.3586,                 1.7743,                0.98134,                 1.4903,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.4347,                0.83474,                 1.2789,                0.67453,                0.64856,                0.64699,                0.35567,                 1.7686,                 1.0133,                 1.4791,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.4213,                0.82475,                  1.269,                0.67394,                0.64616,                0.64442,                0.35367,                 1.7807,                 1.0399,                 1.4846,                0.00802,                0.00802,                0.00802
                    102,                 1.4368,                0.83365,                 1.2684,                0.66095,                0.64628,                0.64872,                0.35625,                 1.7791,                 1.0101,                 1.4793,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.4283,                0.82742,                 1.2728,                0.66109,                0.64644,                0.64846,                0.35551,                  1.775,                 1.0014,                 1.4799,              0.0079804,              0.0079804,              0.0079804
