                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.6887,                  1.097,                  1.265,                0.74376,                0.46598,                 0.5502,                0.30289,                 1.7006,                 1.0359,                 1.2643,               0.009604,               0.009604,               0.009604
                     22,                 1.6583,                 1.0677,                 1.2555,                0.55667,                0.53236,                0.54403,                0.30178,                 1.6894,                 1.0165,                 1.2631,              0.0095842,              0.0095842,              0.0095842
                     23,                 1.6628,                 1.0569,                 1.2531,                 0.6368,                0.51669,                0.54545,                0.29498,                 1.7384,                  1.052,                 1.2733,              0.0095644,              0.0095644,              0.0095644
                     24,                 1.6411,                 1.0371,                  1.238,                0.53543,                0.51961,                0.53179,                0.29534,                 1.7051,                 1.0521,                 1.2529,              0.0095446,              0.0095446,              0.0095446
                     25,                 1.6528,                 1.0667,                 1.2443,                0.63103,                 0.5129,                0.55881,                 0.3044,                 1.6791,                 1.0007,                   1.25,              0.0095248,              0.0095248,              0.0095248
                     26,                 1.6599,                 1.0486,                 1.2466,                0.72833,                 0.4733,                0.55398,                0.30067,                   1.68,                 1.0129,                 1.2616,               0.009505,               0.009505,               0.009505
                     27,                 1.6265,                 1.0186,                 1.2456,                 0.5871,                0.51039,                0.54189,                0.29955,                 1.7077,                 1.0258,                 1.2653,              0.0094852,              0.0094852,              0.0094852
                     28,                 1.6725,                 1.0463,                 1.2481,                0.58866,                0.53209,                0.56629,                0.30653,                 1.6941,                0.99742,                  1.264,              0.0094654,              0.0094654,              0.0094654
                     29,                 1.6219,                 1.0313,                 1.2394,                0.59562,                0.53881,                  0.557,                0.30486,                 1.6949,                0.98775,                 1.2564,              0.0094456,              0.0094456,              0.0094456
                     30,                 1.6396,                 1.0338,                  1.252,                0.55789,                0.53104,                0.55028,                0.30363,                 1.6852,                  1.008,                 1.2547,              0.0094258,              0.0094258,              0.0094258
                     31,                 1.6307,                 1.0178,                 1.2455,                0.59723,                0.51124,                0.55132,                0.30197,                 1.6944,                 1.0146,                 1.2475,               0.009406,               0.009406,               0.009406
                     32,                  1.637,                 1.0194,                 1.2451,                0.85337,                0.47566,                0.55851,                0.30495,                 1.6745,                 1.0176,                 1.2689,              0.0093862,              0.0093862,              0.0093862
                     33,                 1.6345,                 1.0245,                 1.2342,                 0.7325,                0.46791,                0.55495,                0.30239,                 1.6759,                0.99718,                 1.2421,              0.0093664,              0.0093664,              0.0093664
                     34,                 1.6166,                0.99372,                 1.2393,                0.59857,                0.53072,                  0.553,                0.30533,                 1.6804,                0.99974,                 1.2704,              0.0093466,              0.0093466,              0.0093466
                     35,                  1.644,                 1.0112,                 1.2331,                0.58315,                0.53015,                0.55223,                0.29613,                 1.7356,                 1.0166,                 1.2661,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.6356,                 1.0072,                 1.2471,                 0.5906,                0.54424,                0.56451,                0.30826,                  1.664,                0.98383,                 1.2455,               0.009307,               0.009307,               0.009307
                     37,                  1.637,                 1.0197,                 1.2431,                0.89357,                0.47376,                0.57058,                0.30982,                 1.6751,                0.96566,                 1.2564,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.6107,                 1.0045,                 1.2309,                 0.5744,                0.54286,                0.56081,                0.31156,                 1.6836,                0.97274,                 1.2681,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.6304,                 1.0176,                 1.2436,                0.63706,                0.51729,                0.56502,                0.31194,                 1.6641,                0.96628,                 1.2319,              0.0092476,              0.0092476,              0.0092476
                     40,                  1.644,                 1.0041,                 1.2435,                 0.5821,                0.54793,                0.56714,                0.31453,                 1.6787,                0.97503,                 1.2543,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.5956,                0.99096,                 1.2313,                0.60545,                0.53957,                0.56315,                0.30905,                 1.6671,                0.98513,                 1.2682,               0.009208,               0.009208,               0.009208
                     42,                 1.6134,                0.99821,                 1.2405,                0.59392,                0.54452,                0.56927,                0.31391,                 1.6858,                0.95841,                 1.2643,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.6064,                0.97658,                  1.234,                0.56249,                0.56436,                0.57311,                0.31597,                  1.673,                0.96668,                 1.2511,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.6073,                0.98319,                 1.2398,                0.60381,                0.54268,                0.57066,                0.31365,                 1.6709,                0.95744,                 1.2505,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.6279,                0.98312,                 1.2283,                0.62258,                0.54867,                0.57447,                0.31565,                 1.6758,                0.98202,                 1.2436,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.6059,                0.97191,                 1.2278,                0.57957,                0.55704,                0.57335,                0.31584,                 1.6674,                0.95593,                 1.2365,               0.009109,               0.009109,               0.009109
                     47,                 1.5974,                0.96824,                 1.2277,                0.60046,                 0.5482,                0.57188,                0.31689,                 1.6648,                0.96247,                 1.2351,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.6203,                0.97666,                 1.2338,                 0.5917,                0.55533,                0.56767,                0.31637,                 1.6725,                0.94971,                 1.2406,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.5897,                0.95999,                 1.2314,                 0.7239,                0.50732,                0.57203,                0.31269,                 1.6624,                0.96728,                 1.2546,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.6064,                0.96718,                 1.2265,                0.61556,                 0.5518,                0.58225,                0.31971,                 1.6754,                0.95235,                 1.2415,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.5865,                0.96686,                 1.2292,                0.65182,                0.51821,                0.57081,                0.31404,                 1.6547,                 0.9641,                 1.2396,                0.00901,                0.00901,                0.00901
                     52,                 1.5912,                0.95884,                 1.2225,                0.64032,                0.54646,                0.57173,                0.31669,                 1.6596,                0.95722,                 1.2678,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.5829,                  0.942,                 1.2218,                0.60339,                0.56115,                0.58417,                0.32144,                 1.6551,                0.92546,                  1.253,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.5953,                0.95793,                 1.2261,                0.58971,                0.55468,                0.57739,                0.32005,                 1.6575,                0.94784,                 1.2498,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.5995,                0.97535,                 1.2301,                0.60452,                0.55413,                0.56798,                 0.3077,                 1.6913,                0.96805,                 1.2705,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.5944,                0.96597,                 1.2151,                0.59767,                0.56934,                0.58012,                 0.3193,                   1.67,                 0.9378,                 1.2442,               0.008911,               0.008911,               0.008911
                     57,                 1.5909,                0.95324,                 1.2148,                0.65591,                0.54084,                0.58389,                0.32167,                 1.6512,                0.93771,                 1.2394,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.5651,                0.92724,                 1.2125,                0.58163,                 0.5471,                0.57025,                0.31525,                 1.6615,                0.93685,                  1.245,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.5845,                0.94639,                 1.2232,                  0.584,                0.55685,                0.58046,                 0.3219,                  1.653,                0.93442,                  1.247,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.5564,                0.94005,                  1.212,                0.58289,                0.56196,                 0.5825,                0.32169,                 1.6631,                0.93145,                 1.2446,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.5895,                0.94814,                 1.2143,                0.61962,                0.55679,                0.58452,                 0.3214,                 1.6713,                0.93134,                 1.2462,               0.008812,               0.008812,               0.008812
                     62,                 1.5796,                0.93005,                 1.2073,                 0.6118,                0.55851,                0.58441,                0.32421,                  1.654,                0.92831,                 1.2355,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.5831,                0.94003,                 1.2211,                0.57706,                0.57216,                0.58291,                0.32095,                 1.6661,                0.93021,                 1.2418,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.5761,                0.92811,                  1.219,                0.60274,                0.54732,                0.57373,                0.31468,                 1.6666,                0.94489,                 1.2476,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.5892,                0.94544,                  1.218,                  0.588,                 0.5652,                0.58514,                0.32085,                 1.6543,                0.94701,                 1.2463,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.5669,                0.93651,                 1.2216,                0.62104,                 0.5691,                0.59096,                0.32763,                 1.6559,                0.91869,                 1.2367,               0.008713,               0.008713,               0.008713
                     67,                  1.583,                 0.9383,                  1.204,                0.58202,                 0.5655,                0.57973,                0.32094,                  1.659,                0.93423,                 1.2457,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.5836,                0.94404,                 1.2154,                0.62007,                0.56478,                0.58988,                0.32553,                 1.6708,                0.91186,                 1.2365,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.5974,                0.94877,                  1.216,                 0.5951,                0.56428,                0.58437,                 0.3242,                 1.6586,                0.92827,                 1.2522,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.5702,                0.92373,                 1.2192,                0.62841,                0.55917,                0.58576,                0.32354,                  1.659,                0.91944,                 1.2441,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.5923,                0.95228,                 1.2234,                0.59531,                0.56695,                0.57935,                0.32437,                 1.6559,                0.92661,                 1.2412,               0.008614,               0.008614,               0.008614
                     72,                 1.5708,                0.90926,                 1.2081,                0.66322,                0.55791,                0.58887,                0.32869,                 1.6628,                0.91218,                 1.2656,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.5644,                0.91665,                 1.2078,                0.63069,                0.55353,                 0.5823,                0.32209,                 1.6533,                0.92622,                 1.2465,              0.0085744,              0.0085744,              0.0085744
                     74,                  1.575,                0.92488,                 1.2174,                0.62197,                 0.5719,                0.58312,                0.32526,                 1.6574,                 0.9226,                 1.2444,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.5718,                0.91729,                  1.212,                 0.6218,                0.57371,                0.58756,                0.32383,                 1.6486,                0.93568,                 1.2486,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.5555,                0.91873,                 1.2085,                0.67114,                0.55333,                0.58724,                0.32528,                 1.6525,                0.91655,                 1.2448,               0.008515,               0.008515,               0.008515
                     77,                 1.5657,                0.91481,                 1.2124,                0.60506,                0.58156,                0.59362,                0.32676,                 1.6506,                0.91652,                 1.2443,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.5632,                0.91611,                 1.2072,                0.61865,                0.56642,                0.58925,                0.32687,                 1.6477,                0.91462,                 1.2471,              0.0084754,              0.0084754,              0.0084754
                     79,                  1.556,                0.91478,                 1.2045,                0.59958,                 0.5722,                0.58433,                0.32427,                 1.6527,                0.91252,                 1.2566,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.5521,                0.92087,                 1.2068,                0.60424,                0.57211,                0.58576,                0.32384,                 1.6675,                0.91643,                 1.2517,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.5827,                0.92558,                 1.2132,                0.62785,                0.57765,                0.59168,                0.32388,                 1.6774,                0.90704,                  1.253,               0.008416,               0.008416,               0.008416
                     82,                 1.5478,                0.91321,                 1.2056,                0.63166,                0.55475,                0.58687,                0.32788,                 1.6388,                0.91017,                 1.2413,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.5402,                0.89406,                 1.2036,                 0.6245,                0.56629,                0.58365,                0.32277,                  1.677,                0.92483,                 1.2535,              0.0083764,              0.0083764,              0.0083764
                     84,                  1.574,                0.91055,                 1.2069,                0.61447,                0.57423,                 0.5919,                0.32634,                   1.66,                0.90857,                 1.2491,              0.0083566,              0.0083566,              0.0083566
                     85,                  1.561,                0.92195,                 1.2119,                0.62051,                0.56227,                0.59205,                0.33067,                 1.6407,                0.90461,                 1.2422,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.5563,                0.90788,                  1.198,                0.61205,                0.56816,                0.59009,                0.32634,                 1.6456,                0.91226,                 1.2328,               0.008317,               0.008317,               0.008317
                     87,                 1.5498,                0.89724,                 1.1937,                0.66163,                0.56554,                0.59723,                0.33472,                  1.637,                0.89675,                 1.2413,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.5552,                0.89894,                 1.2037,                0.63983,                0.55445,                0.59179,                0.32521,                 1.6607,                 0.9077,                 1.2252,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.5501,                0.90635,                 1.2088,                0.61402,                0.56245,                 0.5912,                0.32917,                 1.6598,                 0.9127,                 1.2294,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.5587,                0.89966,                 1.1996,                0.62626,                0.57681,                0.59585,                0.33146,                  1.655,                0.91093,                 1.2389,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.5501,                0.90989,                    1.2,                0.60876,                0.57465,                0.59365,                  0.332,                 1.6443,                0.89432,                 1.2302,               0.008218,               0.008218,               0.008218
                     92,                 1.5486,                0.89848,                 1.1952,                0.64413,                 0.5698,                0.59708,                0.33053,                 1.6579,                0.89732,                 1.2395,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.5722,                0.90009,                 1.2139,                0.61015,                0.57691,                0.58985,                0.32366,                 1.6521,                0.91566,                 1.2404,              0.0081784,              0.0081784,              0.0081784
                     94,                  1.549,                0.90105,                 1.1939,                0.65608,                0.57454,                0.59886,                0.32998,                  1.648,                0.89367,                 1.2479,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.5357,                0.88314,                 1.1896,                0.61315,                0.57881,                0.59265,                0.32807,                 1.6423,                0.90262,                 1.2402,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.5345,                0.88925,                 1.1863,                0.63443,                0.57764,                0.59575,                0.33017,                 1.6579,                0.90148,                 1.2353,               0.008119,               0.008119,               0.008119
                     97,                 1.5203,                 0.8772,                 1.1902,                0.60684,                0.57464,                0.58712,                0.32226,                 1.6563,                0.91357,                 1.2333,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.5523,                0.91261,                 1.2013,                0.64514,                0.57607,                0.59314,                0.32861,                 1.6331,                0.90246,                 1.2318,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.5372,                 0.8758,                 1.2044,                0.62966,                 0.5721,                0.59755,                0.33246,                 1.6383,                0.89562,                 1.2365,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.5538,                 0.8914,                 1.1959,                0.63072,                0.56929,                0.59227,                0.32995,                 1.6482,                0.89699,                 1.2356,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.5224,                0.87549,                 1.1904,                0.62869,                0.57472,                0.59254,                0.32977,                 1.6445,                0.90708,                 1.2366,                0.00802,                0.00802,                0.00802
                    102,                 1.5592,                0.89175,                 1.2006,                0.62312,                0.57011,                0.59796,                0.33213,                 1.6434,                0.90467,                 1.2337,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.5413,                0.89229,                 1.1989,                0.61374,                0.57636,                0.59199,                0.33099,                 1.6361,                0.89562,                 1.2375,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.5156,                0.88565,                 1.1895,                0.65489,                0.57673,                0.60152,                0.33527,                 1.6395,                0.88837,                  1.234,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.5403,                0.88885,                 1.1939,                0.64575,                0.57163,                0.59311,                0.32896,                 1.6436,                0.90214,                 1.2464,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.5467,                0.88591,                 1.2001,                 0.6391,                0.57984,                0.59841,                 0.3292,                 1.6423,                0.89985,                 1.2405,               0.007921,               0.007921,               0.007921
                    107,                 1.5261,                0.88787,                 1.1938,                0.61794,                0.58238,                0.59689,                0.32699,                 1.6562,                0.90173,                  1.244,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.5193,                0.86983,                 1.1864,                0.62971,                0.58791,                0.60161,                 0.3331,                 1.6527,                0.89167,                  1.246,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.5402,                0.90601,                 1.2018,                0.63339,                0.58411,                0.60144,                0.32868,                 1.6423,                 0.8914,                  1.237,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.5429,                0.88553,                 1.1948,                0.63331,                0.58366,                0.59924,                0.33471,                 1.6496,                0.89018,                 1.2316,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.5311,                0.87487,                 1.1917,                0.63019,                0.57773,                0.59757,                0.32968,                 1.6542,                 0.8925,                 1.2353,               0.007822,               0.007822,               0.007822
                    112,                 1.5287,                0.87023,                  1.188,                0.63104,                0.57701,                0.59685,                0.32768,                 1.6646,                0.89356,                 1.2356,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.5331,                0.88131,                 1.1851,                 0.6429,                0.58235,                0.60478,                 0.3348,                 1.6471,                0.89297,                  1.235,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.5159,                 0.8767,                 1.1843,                0.62646,                0.58367,                0.59628,                0.32865,                 1.6479,                0.90145,                 1.2374,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.5427,                0.88255,                 1.1901,                0.61689,                0.58482,                0.59004,                0.32869,                 1.6505,                0.90542,                  1.231,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.5195,                0.89052,                 1.1863,                0.62567,                0.58172,                0.60267,                0.33257,                 1.6292,                0.88173,                 1.2383,               0.007723,               0.007723,               0.007723
                    117,                 1.5296,                0.86765,                 1.1873,                0.65996,                 0.5769,                0.60604,                0.33454,                 1.6504,                0.87897,                 1.2366,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.5178,                0.86824,                 1.1842,                0.62244,                0.59242,                0.59543,                0.32924,                  1.638,                0.89566,                 1.2331,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.5302,                0.88743,                 1.1917,                0.61779,                0.59294,                0.60329,                0.33185,                 1.6427,                0.88472,                 1.2301,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.5233,                  0.879,                 1.1924,                 0.6166,                0.58684,                0.59748,                0.33178,                  1.643,                 0.9012,                 1.2327,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.5126,                0.86787,                 1.1787,                0.61229,                0.58667,                0.59831,                 0.3326,                 1.6509,                0.88953,                 1.2368,               0.007624,               0.007624,               0.007624
                    122,                 1.5181,                0.86199,                 1.1812,                0.62212,                0.57361,                0.59118,                0.32593,                 1.6501,                 0.8998,                 1.2332,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.5115,                0.86806,                 1.1867,                0.65607,                0.57804,                0.60341,                0.33337,                 1.6474,                 0.8836,                 1.2353,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.5264,                0.88498,                 1.1857,                0.61859,                   0.59,                0.60329,                0.33265,                 1.6598,                0.88228,                 1.2445,              0.0075646,              0.0075646,              0.0075646
                    125,                  1.539,                0.87813,                 1.1892,                0.66126,                0.58475,                0.60286,                0.33372,                 1.6561,                  0.884,                 1.2408,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.5203,                0.85593,                 1.1861,                0.62127,                0.58691,                0.60161,                0.33275,                 1.6466,                0.88162,                  1.234,               0.007525,               0.007525,               0.007525
                    127,                 1.5119,                0.87374,                 1.1892,                0.63295,                0.59391,                0.60594,                0.33321,                 1.6494,                0.87945,                 1.2396,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.5167,                0.85201,                 1.1872,                0.61639,                0.58706,                0.59866,                0.32968,                 1.6469,                0.88318,                 1.2364,              0.0074854,              0.0074854,              0.0074854
                    129,                  1.494,                0.84342,                 1.1716,                0.61901,                0.57327,                 0.5962,                0.33123,                 1.6462,                0.89223,                 1.2313,              0.0074656,              0.0074656,              0.0074656
                    130,                  1.524,                0.86592,                 1.1916,                 0.6297,                0.57397,                0.59653,                0.33096,                 1.6529,                0.88623,                 1.2347,              0.0074458,              0.0074458,              0.0074458
                    131,                  1.538,                0.87041,                 1.1821,                0.63943,                0.57978,                0.60438,                0.33382,                 1.6528,                0.87782,                 1.2338,               0.007426,               0.007426,               0.007426
                    132,                 1.5102,                0.86641,                 1.1846,                 0.6399,                0.57539,                0.59855,                 0.3299,                 1.6412,                0.88829,                 1.2344,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.5007,                0.85099,                 1.1796,                 0.6333,                0.58245,                0.60176,                0.33314,                 1.6462,                0.88501,                 1.2373,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.5251,                  0.875,                 1.1865,                0.64315,                0.57947,                0.60157,                0.33135,                 1.6489,                0.88721,                  1.237,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.5092,                0.86041,                 1.1761,                0.63203,                0.57888,                0.59675,                0.33024,                 1.6377,                0.89233,                 1.2315,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.4858,                0.84572,                 1.1736,                 0.6442,                0.58834,                0.60385,                0.33246,                  1.647,                0.87974,                 1.2257,               0.007327,               0.007327,               0.007327
                    137,                  1.483,                0.84883,                 1.1731,                0.62805,                0.58172,                0.60121,                0.33087,                 1.6427,                0.88954,                 1.2349,              0.0073072,              0.0073072,              0.0073072
                    138,                  1.526,                0.87221,                 1.1859,                 0.6559,                0.57777,                0.60155,                 0.3332,                 1.6542,                0.88008,                 1.2434,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.5037,                0.86375,                 1.1878,                0.67444,                0.56882,                0.60029,                0.33482,                 1.6427,                0.87893,                   1.25,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.5023,                0.85308,                 1.1817,                 0.6736,                0.57724,                0.60139,                0.33229,                 1.6448,                0.88112,                 1.2329,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.4883,                0.83903,                 1.1718,                0.66455,                0.57891,                0.60428,                0.33522,                 1.6551,                0.88628,                 1.2428,               0.007228,               0.007228,               0.007228
                    142,                 1.5218,                0.86426,                 1.1827,                0.64664,                0.58236,                 0.6021,                0.33182,                 1.6504,                0.88919,                 1.2408,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.4781,                0.82555,                 1.1746,                0.63889,                0.58013,                0.59905,                0.33109,                 1.6547,                0.88372,                 1.2354,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.5029,                0.85751,                 1.1817,                0.64642,                0.58698,                0.60548,                 0.3323,                 1.6472,                0.89187,                 1.2346,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.5088,                0.84391,                 1.1711,                0.65111,                0.58487,                0.60421,                0.33361,                 1.6419,                 0.8743,                 1.2461,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.5316,                0.86424,                 1.1873,                 0.6501,                0.58539,                0.60232,                0.33254,                 1.6449,                0.88597,                 1.2447,               0.007129,               0.007129,               0.007129
                    147,                 1.5077,                0.84824,                 1.1797,                0.65615,                0.58276,                0.60215,                0.33299,                 1.6522,                0.87848,                 1.2451,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.4967,                0.84608,                 1.1726,                0.64335,                0.58529,                0.60031,                0.33228,                 1.6578,                0.88008,                 1.2512,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.4872,                0.84025,                 1.1771,                0.66263,                0.58136,                0.60868,                 0.3396,                 1.6488,                0.86913,                 1.2426,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.5019,                0.83667,                 1.1745,                0.65248,                 0.5804,                0.60202,                0.33677,                 1.6317,                0.87462,                 1.2311,              0.0070498,              0.0070498,              0.0070498
                    151,                 1.4858,                 0.8473,                 1.1756,                 0.6361,                 0.5731,                0.59905,                0.33373,                 1.6502,                0.88042,                 1.2385,                0.00703,                0.00703,                0.00703
                    152,                 1.4942,                0.84651,                  1.182,                0.65776,                0.58788,                0.60754,                0.33646,                 1.6473,                 0.8763,                 1.2381,              0.0070102,              0.0070102,              0.0070102
                    153,                 1.5181,                0.84883,                 1.1814,                0.65329,                0.59251,                0.61196,                0.33644,                 1.6366,                0.87805,                 1.2291,              0.0069904,              0.0069904,              0.0069904
